    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
   18.6000        133.55307678         72.97612269         58.77440400         38.35791547         29.75490453         19.40765495 
   18.8000        136.25979449         74.53769979         59.98556825         39.09483172         30.25082235         19.75619456 
   19.0000        139.00611688         76.11454253         61.20624432         39.84579025         30.75034821         20.10568628 
   19.2000        141.77992442         77.69761197         62.44372937         40.61153673         31.25578633         20.45191699 
   19.4000        144.57302036         79.28664687         63.69101786         41.39069008         31.75874675         20.79606679 
   19.6000        147.40400349         80.88321517         64.94318088         42.18338901         32.25951665         21.14126660 
   19.8000        150.24279345         82.47638845         66.20548083         42.98827082         32.75531991         21.48339994 
   20.0000        153.09158853         84.06580112         67.48109880         43.80559155         33.25197335         21.82328848 
   20.2000        155.96006164         85.65157339         68.76775023         44.63056969         33.75152218         22.16182265 
   20.4000        158.83838517         87.22891891         70.06406411         45.45500206         34.24667290         22.49675759 
   20.6000        161.72039594         88.80586985         71.37181065         46.27634507         34.73406496         22.82856912 
   20.8000        164.59492383         90.38664018         72.69447553         47.09693319         35.21312230         23.15956913 
   21.0000        167.45849389         91.98367176         74.02763198         47.92383706         35.68674211         23.49290230 
   21.2000        170.34408639         93.60143560         75.35906592         48.75554721         36.15244983         23.82821823 
   21.4000        173.26399964         95.24333423         76.69868346         49.58268102         36.61655778         24.16164831 
   21.6000        176.21044492         96.90975838         78.04421405         50.41663198         37.07556513         24.49647406 
   21.8000        179.19353385         98.59838327         79.40408569         51.25908657         37.53763104         24.83472468 
   22.0000        182.20998008        100.31597317         80.77742256         52.10858379         38.00240875         25.17843346 
   22.2000        185.24477653        102.03180457         82.16867636         52.96374866         38.47113269         25.52768288 
   22.4000        188.30711525        103.75186702         83.57377868         53.82526293         38.94430405         25.88278973 
   22.6000        191.40781398        105.47805965         84.98532192         54.69173637         39.42087383         26.24316271 
   22.8000        194.51527299        107.21919510         86.40219244         55.56519709         39.89875950         26.61340987 
   23.0000        197.64982186        108.97395884         87.82699261         56.44842973         40.37931703         26.99227356 
   23.2000        200.83433547        110.74130647         89.24872380         57.34543115         40.85949641         27.37933701 
   23.4000        204.06510018        112.52557717         90.68029481         58.25856304         41.34327216         27.77457919 
   23.6000        207.32024073        114.32787634         92.11454468         59.18987431         41.83025388         28.17657277 
   23.8000        210.61283350        116.14532639         93.55472496         60.12823773         42.31648694         28.58578903 
   24.0000        213.91646361        117.97760906         95.00156469         61.07022672         42.80532872         29.00006559 
   24.2000        217.23229440        119.81788885         96.45720849         62.00853078         43.29839590         29.41579775 
   24.4000        220.57096145        121.66418960         97.92364814         62.94388405         43.79433094         29.83451292 
   24.6000        223.90529168        123.51896346         99.39586487         63.87681101         44.29964889         30.25198966 
   24.8000        227.25932931        125.37081449        100.86672316         64.80761362         44.82419515         30.67209351 
   25.0000        230.64515489        127.21769350        102.34883463         65.73231806         45.35979321         31.09064938 
   25.2000        234.07091156        129.07200845        103.84203975         66.65013764         45.90286108         31.50726094 
   25.4000        237.51955091        130.91830423        105.32763622         67.56486147         46.45124835         31.92169858 
   25.6000        240.96396654        132.76834156        106.80509532         68.47783700         47.00605430         32.33435771 
   25.8000        244.41446894        134.61610538        108.28838979         69.38554781         47.56550594         32.74615307 
   26.0000        247.88593992        136.46107055        109.77092898         70.28953058         48.12408063         33.15836832 
   26.2000        251.37664213        138.30229880        111.24922088         71.19325578         48.68692821         33.56986885 
   26.4000        254.91000882        140.13769215        112.73056223         72.10255186         49.24823136         33.98127748 
   26.6000        258.45789108        141.98340492        114.22593367         73.02072948         49.80043298         34.39556834 
   26.8000        262.00987629        143.82872722        115.72050465         73.95332696         50.34878392         34.80918237 
   27.0000        265.58148393        145.68645415        117.21844595         74.89226120         50.89280480         35.22412277 
   27.2000        269.19383162        147.55826112        118.72404465         75.84516941         51.43223051         35.63803482 
   27.4000        272.84661794        149.44479901        120.23611493         76.81075807         51.96701998         36.05427876 
   27.6000        276.51830886        151.33927109        121.75757492         77.78688392         52.49645624         36.47250103 
   27.8000        280.22890025        153.24308347        123.28149286         78.76396452         53.02016247         36.88823839 
   28.0000        283.96574365        155.14909911        124.81077368         79.74690342         53.54228866         37.30175634 
   28.2000        287.68688918        157.05381905        126.33505600         80.73331933         54.06440877         37.71459796 
   28.4000        291.37905560        158.95532007        127.85872039         81.72587624         54.60214745         38.12682516 
   28.6000        295.06624076        160.85115454        129.39417766         82.73959327         55.15713699         38.53810026 
   28.8000        298.78170989        162.76429136        130.95225127         83.76378029         55.72437846         38.95374895 
   29.0000        302.51105431        164.68952105        132.52798478         84.79783849         56.30074274         39.37724375 
   29.2000        306.23992768        166.63096161        134.12229417         85.83917298         56.88130298         39.80544726 
   29.4000        309.97609996        168.58519707        135.73635568         86.88388572         57.46703156         40.23552723 
   29.6000        313.73774584        170.56971435        137.37238927         87.93045197         58.06299970         40.66595069 
   29.8000        317.53737131        172.57230427        139.02040704         88.97140172         58.67182466         41.10345582 
   30.0000        321.36270284        174.57730331        140.68409534         90.00021524         59.29436170         41.54475607 
   30.2000        325.24157449        176.59657280        142.35566000         91.02525755         59.92328729         41.98590612 
   30.4000        329.19069992        178.61753523        144.03496949         92.04801717         60.55275936         42.43544355 
   30.6000        333.15038750        180.64953943        145.71404066         93.07405350         61.17868009         42.88932758 
   30.8000        337.09595614        182.70711913        147.40429047         94.09470836         61.79927497         43.34488016 
   31.0000        341.05229235        184.79338850        149.09993752         95.11178234         62.41825495         43.79872993 
   31.2000        345.02887453        186.89857049        150.80903034         96.11965154         63.03581424         44.25235736 
   31.4000        349.02829143        189.00495017        152.53245037         97.11976678         63.64804658         44.70094408 
   31.6000        353.05056331        191.09953872        154.27415750         98.11065567         64.26719075         45.14534658 
   31.8000        357.08863620        193.17482836        156.03183847         99.09466797         64.89419103         45.58414266 
   32.0000        361.14628719        195.23675629        157.80698881        100.07480870         65.52659144         46.01866282 
   32.2000        365.24152861        197.29107554        159.58477316        101.05757322         66.16229436         46.44947044 
   32.4000        369.33696979        199.34468407        161.36987484        102.04707153         66.79546620         46.87257881 
   32.6000        373.45161216        201.40071776        163.14923638        103.04311844         67.42207078         47.28567565 
   32.8000        377.57530932        203.44626624        164.92554810        104.05449097         68.05299423         47.69358898 
   33.0000        381.67454707        205.49288723        166.69885879        105.07678990         68.69123262         48.09718774 
   33.2000        385.74111027        207.52607816        168.46632449        106.10585461         69.33286468         48.49315970 
   33.4000        389.83904348        209.56085148        170.24432621        107.13386886         69.97943521         48.88166772 
   33.6000        393.94325228        211.62229415        172.02315163        108.16768146         70.62654585         49.26490525 
   33.8000        398.09135001        213.67675510        173.80079515        109.21597397         71.27466224         49.64371888 
   34.0000        402.23726965        215.72537723        175.57584883        110.26784313         71.92676245         50.01246421 
   34.2000        406.40752315        217.76675375        177.35134437        111.32780343         72.58530983         50.37875436 
   34.4000        410.57400518        219.80803807        179.12115012        112.39809572         73.25130892         50.73794892 
   34.6000        414.78562230        221.84269878        180.89008607        113.46663263         73.91985681         51.09053945 
   34.8000        419.06546709        223.87644794        182.65941731        114.52394365         74.60153938         51.43722479 
   35.0000        423.39572666        225.90833976        184.42690907        115.57158990         75.28551419         51.77621144 
   35.2000        427.76319360        227.94060082        186.20831751        116.60966399         75.97092142         52.10660270 
   35.4000        432.16664880        229.96873866        188.01603710        117.63959219         76.65551892         52.43437427 
   35.6000        436.63811867        231.99795873        189.83375892        118.66146688         77.33209981         52.75710239 
   35.8000        441.15941616        234.02320080        191.66325034        119.67429915         78.00084813         53.07192701 
   36.0000        445.75238578        236.03947583        193.48875127        120.68403188         78.65744232         53.38613211 
   36.2000        450.37951605        238.04613724        195.32099473        121.69880739         79.30106659         53.70092007 
   36.4000        455.02541843        240.05471483        197.15053685        122.72410276         79.93591436         54.01755184 
   36.6000        459.68729072        242.06142176        198.99778811        123.75800257         80.55264227         54.33292245 
   36.8000        464.34216767        244.04821012        200.85508450        124.80315459         81.15639810         54.64717712 
   37.0000        468.98806397        246.00967995        202.71894622        125.84801972         81.75157718         54.95485490 
   37.2000        473.63467770        247.97446819        204.59409710        126.89931397         82.32970441         55.25763541 
   37.4000        478.27789231        249.93746346        206.47776363        127.95875468         82.89815741         55.55497443 
   37.6000        482.93281824        251.87899334        208.36412587        129.01639785         83.46396151         55.84889919 
   37.8000        487.58884471        253.81721520        210.24568056        130.05930391         84.01817515         56.14404173 
   38.0000        492.26047653        255.73971975        212.11022804        131.09601325         84.57511049         56.44145889 
   38.2000        496.94067268        257.65480565        213.96107511        132.11926869         85.13509239         56.73764170 
   38.4000        501.64370995        259.54940723        215.80451949        133.12576525         85.69831784         57.03597734 
   38.6000        506.36582509        261.43009144        217.63603424        134.11741276         86.27274245         57.33520471 
   38.8000        511.09231980        263.32880174        219.44439059        135.09886141         86.85241466         57.62932354 
   39.0000        515.81874256        265.23679502        221.23492385        136.07912683         87.44294330         57.91973359 
   39.2000        520.58859679        267.16233143        223.01211760        137.05381371         88.04287031         58.21084192 
   39.4000        525.36356234        269.09868924        224.76728846        138.02235821         88.64908577         58.50398275 
   39.6000        530.15667184        271.06088578        226.51329588        138.98818768         89.26293545         58.79014004 
   39.8000        534.97312250        273.03256148        228.24323595        139.95139535         89.89025448         59.07422268 
   40.0000        539.81730902        275.02847365        229.96718428        140.92548895         90.53637202         59.35331245 
   40.2000        544.70613529        277.07075993        231.69478222        141.89794319         91.19139948         59.62378437 
   40.4000        549.65324793        279.16313816        233.43910296        142.86680396         91.85959454         59.89039304 
   40.6000        554.60094466        281.29484483        235.21069393        143.83521035         92.53301707         60.15741009 
   40.8000        559.54251957        283.47047935        237.01256188        144.79943296         93.21444432         60.42334238 
   41.0000        564.51885017        285.67161869        238.83161335        145.76381996         93.89911906         60.68230535 
   41.2000        569.53266786        287.90852192        240.69032154        146.72668076         94.58701342         60.94035127 
   41.4000        574.61997391        290.17000510        242.57301317        147.68662910         95.27931639         61.19416237 
   41.6000        579.73446516        292.43552968        244.47207722        148.64254567         95.98242848         61.44342145 
   41.8000        584.84825840        294.71685761        246.39512012        149.58765092         96.70021420         61.69057952 
   42.0000        589.94170736        296.99221122        248.34081510        150.52659163         97.42606007         61.93824483 
   42.2000        595.04030278        299.28561126        250.29763668        151.46244564         98.16223425         62.18549274 
   42.4000        600.14677380        301.57671872        252.26038316        152.39799673         98.89769502         62.43098317 
   42.6000        605.24746264        303.88170252        254.22772175        153.34605423         99.63124066         62.67114623 
   42.8000        610.34481425        306.19889793        256.20340537        154.30485222        100.37103168         62.91115675 
   43.0000        615.48787785        308.52272031        258.17738434        155.27588593        101.11160589         63.14851496 
   43.2000        620.68933173        310.84900048        260.14104040        156.25545933        101.84667334         63.38635352 
   43.4000        625.95112288        313.17921799        262.10428529        157.24446303        102.56766426         63.62429216 
   43.6000        631.24515613        315.51781863        264.07226301        158.24745406        103.27966600         63.86097998 
   43.8000        636.54525970        317.86386832        266.04327013        159.26604104        103.98719243         64.09519106 
   44.0000        641.82938951        320.24101064        267.99729791        160.29434060        104.69457611         64.32931878 
   44.2000        647.09450358        322.64719583        269.93593136        161.34517152        105.39871452         64.56138510 
   44.4000        652.34626782        325.06699191        271.86678168        162.41709533        106.10204944         64.80361091 
   44.6000        657.61327604        327.48205731        273.79337440        163.50144841        106.80496267         65.05194250 
   44.8000        662.92311923        329.90731514        275.73039735        164.60279272        107.50413814         65.30570510 
   45.0000        668.27820202        332.34432778        277.68030794        165.70676737        108.19648499         65.56135259 
   45.2000        673.67805717        334.79431963        279.62946492        166.79680901        108.88355384         65.81651346 
   45.4000        679.12057654        337.25090625        281.58254961        167.87992389        109.55732405         66.07692139 
   45.6000        684.55660874        339.70854648        283.54352524        168.97291182        110.21633054         66.34385395 
   45.8000        689.99578097        342.15961928        285.50199517        170.08486344        110.86510593         66.61079962 
   46.0000        695.40182269        344.60998118        287.45793516        171.22199622        111.50805471         66.87613689 
   46.2000        700.76532099        347.04482474        289.40604772        172.38878464        112.15028691         67.14374917 
   46.4000        706.11300213        349.47696626        291.36228762        173.58879384        112.79121985         67.41623968 
   46.6000        711.42682480        351.90621944        293.34234196        174.81575966        113.44469232         67.68602118 
   46.8000        716.75681273        354.33874369        295.33470903        176.07028899        114.10245232         67.94720579 
   47.0000        722.12775640        356.75383766        297.34178423        177.34133358        114.76312926         68.21041041 
   47.2000        727.55799627        359.16644533        299.36844625        178.63945325        115.42060761         68.47208621 
   47.4000        733.02365173        361.60835642        301.41404844        179.95577117        116.07073026         68.73613057 
   47.6000        738.49616221        364.07614426        303.47936501        181.28528455        116.71779707         68.99961432 
   47.8000        743.98348174        366.55407551        305.55872702        182.62672091        117.36152591         69.26655536 
   48.0000        749.50184034        369.02366226        307.65949036        183.97817652        118.00866463         69.54017743 
   48.2000        755.07775600        371.50157535        309.77010636        185.33677349        118.64602098         69.81799330 
   48.4000        760.68793894        373.98463259        311.87815992        186.71160606        119.28812861         70.09814033 
   48.6000        766.28907690        376.46111508        313.99803487        188.10454614        119.92699270         70.37890772 
   48.8000        771.87210252        378.95268151        316.14248030        189.49627462        120.57755564         70.66169089 
   49.0000        777.52215683        381.47467016        318.31904706        190.88639384        121.23072649         70.94500090 
   49.2000        783.23877435        384.02329021        320.52866241        192.29000648        121.88542158         71.23552096 
   49.4000        789.01380780        386.59781276        322.77091497        193.69985813        122.54589770         71.52858184 
   49.6000        794.83655782        389.20744835        325.03563152        195.11451036        123.20693990         71.82702008 
   49.8000        800.70793073        391.83494778        327.31958853        196.53075157        123.87175868         72.12181150 
   50.0000        806.58994555        394.47685112        329.64028423        197.95365325        124.54210223         72.41413987 
   50.2000        812.49876516        397.11408935        331.97604391        199.37924528        125.22776378         72.70219342 
   50.4000        818.45859282        399.74479185        334.32359098        200.80393112        125.92159233         72.98907124 
   50.6000        824.43551234        402.36515395        336.68682147        202.21997132        126.62125824         73.27534222 
   50.8000        830.43776298        404.98940280        339.03547454        203.63460386        127.31715097         73.56015684 
   51.0000        836.46709335        407.60953371        341.36126741        205.04195215        128.01506665         73.84127578 
   51.2000        842.52512958        410.23500172        343.67709468        206.45181808        128.72259354         74.11549389 
   51.4000        848.60057926        412.86615418        345.99133676        207.85327038        129.44088730         74.38721019 
   51.6000        854.72103823        415.51145180        348.30762307        209.26476004        130.16767452         74.65471269 
   51.8000        860.90786041        418.15567604        350.61648861        210.66539138        130.90188102         74.92164869 
   52.0000        867.14221144        420.78827114        352.92257758        212.06146600        131.64723244         75.19335863 
   52.2000        873.43109108        423.43690599        355.25621068        213.45674791        132.40282772         75.46885682 
   52.4000        879.72855763        426.10296870        357.59488928        214.86116624        133.16624037         75.74910552 
   52.6000        886.02182504        428.75910141        359.95050327        216.27835582        133.93423527         76.03661628 
   52.8000        892.32163503        431.44000859        362.30128974        217.70139381        134.71305186         76.32968845 
   53.0000        898.63729724        434.11220370        364.64065797        219.11715101        135.49363262         76.62259195 
   53.2000        904.95820382        436.78439611        366.96245834        220.53949931        136.28126491         76.91770691 
   53.4000        911.26117902        439.46034520        369.27602126        221.96856696        137.06583930         77.21882485 
   53.6000        917.55994411        442.13822795        371.59349359        223.40266172        137.85781421         77.52301566 
   53.8000        923.87008799        444.81768416        373.90607193        224.84260958        138.65350563         77.83049813 
   54.0000        930.24230268        447.51194383        376.22950754        226.29324257        139.45024749         78.13493172 
   54.2000        936.61937603        450.22389521        378.56125351        227.75989401        140.24581841         78.43832439 
   54.4000        943.02626217        452.96234376        380.88299081        229.24871936        141.03741730         78.73735908 
   54.6000        949.41368730        455.71745837        383.19071895        230.73840116        141.82011729         79.02893972 
   54.8000        955.75706615        458.46054891        385.49883688        232.22426203        142.59843301         79.31857498 
   55.0000        962.09025498        461.21207464        387.80177924        233.70636259        143.36559053         79.60719562 
   55.2000        968.46194315        463.93286337        390.10993197        235.18745721        144.12423066         79.89886408 
   55.4000        974.85083177        466.62934852        392.42888620        236.66210880        144.87206609         80.19783475 
   55.6000        981.25819971        469.29995917        394.75349569        238.12750802        145.60739127         80.50201266 
   55.8000        987.68904918        471.91994495        397.07278521        239.59993234        146.34474488         80.80703843 
   56.0000        994.12146641        474.52035745        399.39682710        241.06674242        147.07402838         81.11538080 
   56.2000       1000.54073148        477.08616668        401.72234590        242.52947887        147.80166593         81.43264196 
   56.4000       1006.97106710        479.64087879        404.05005493        243.98507923        148.52630762         81.76298619 
   56.6000       1013.39121941        482.17871818        406.39706500        245.44656691        149.25561937         82.10561501 
   56.8000       1019.83710491        484.70539244        408.73944328        246.89358361        149.98981693         82.46291688 
   57.0000       1026.26778192        487.22092056        411.08642646        248.32552857        150.72295588         82.82732965 
   57.2000       1032.72450586        489.72989112        413.45366823        249.74134968        151.45714388         83.19352654 
   57.4000       1039.21141788        492.23063793        415.83152211        251.12259107        152.18734178         83.56426672 
   57.6000       1045.73523842        494.73017055        418.20483092        252.48160883        152.90627222         83.93788725 
   57.8000       1052.26841112        497.25975988        420.55741597        253.81993063        153.62501779         84.31416299 
   58.0000       1058.82785061        499.79534507        422.94112759        255.14336216        154.34337147         84.69530065 
   58.2000       1065.38193825        502.32900483        425.35236127        256.44241498        155.06184097         85.07367507 
   58.4000       1071.97455308        504.84730845        427.78677415        257.71166410        155.78327003         85.45096537 
   58.6000       1078.56858176        507.38608975        430.24416001        258.96575505        156.51039784         85.82617642 
   58.8000       1085.21362660        509.93901256        432.72045655        260.19900754        157.23798234         86.19779578 
   59.0000       1091.84818548        512.49514402        435.18438459        261.43351849        157.96089695         86.57132142 
   59.2000       1098.49074877        515.04744868        437.64420316        262.67239914        158.67704467         86.93918153 
   59.4000       1105.16614790        517.58923228        440.11721895        263.90721460        159.37989536         87.30311949 
   59.6000       1111.84353626        520.10685843        442.62487962        265.13897764        160.07321765         87.66682180 
   59.8000       1118.47100628        522.61111124        445.14858067        266.36491558        160.75908057         88.03050787 
   60.0000       1125.07493842        525.10647270        447.66877601        267.59549561        161.43502527         88.39687138 
   60.2000       1131.62151389        527.62457247        450.19556690        268.82118907        162.11132957         88.76187064 
   60.4000       1138.15827959        530.16833468        452.72152628        270.05216906        162.78990505         89.12441921 
   60.6000       1144.69300221        532.72588770        455.23353472        271.28381625        163.46697222         89.49268551 
   60.8000       1151.22338053        535.31204341        457.75243884        272.52686507        164.14818826         89.87140307 
   61.0000       1157.70343261        537.92003366        460.27183302        273.76323220        164.83134257         90.25968332 
   61.2000       1164.22042319        540.56166621        462.80028906        274.98613069        165.50406082         90.65746795 
   61.4000       1170.79535515        543.23033771        465.35546503        276.19754737        166.18304668         91.06077878 
   61.6000       1177.36381406        545.90594753        467.96083307        277.40032730        166.85796904         91.47460858 
   61.8000       1183.96051895        548.57966964        470.58585818        278.59872298        167.52987724         91.89517206 
   62.0000       1190.55643400        551.28526252        473.23804966        279.80464511        168.20287382         92.32324638 
   62.2000       1197.19830864        553.98599442        475.93378036        281.01031866        168.88078599         92.76104750 
   62.4000       1203.82205946        556.69358326        478.68403450        282.24167254        169.57366376         93.20374165 
   62.6000       1210.46782090        559.39042307        481.47161738        283.49293695        170.27033479         93.65609916 
   62.8000       1217.12146721        562.07915005        484.31306571        284.75848252        170.96903280         94.11306205 
   63.0000       1223.82124694        564.74478403        487.17750350        286.03282669        171.67643085         94.57388535 
   63.2000       1230.53736141        567.40036605        490.05409799        287.31285152        172.39115041         95.03988729 
   63.4000       1237.24886562        570.06427731        492.96137070        288.60194269        173.11094779         95.50875611 
   63.6000       1244.01417258        572.72734192        495.86459717        289.89891064        173.82605454         95.98247183 
   63.8000       1250.84020439        575.39661470        498.75015759        291.21621582        174.54423847         96.46328253 
   64.0000       1257.72770627        578.08954795        501.60777765        292.57102652        175.25969390         96.95519144 
   64.2000       1264.67856213        580.78516570        504.42906758        293.94492519        175.95986607         97.45041924 
   64.4000       1271.63751931        583.50045442        507.21810103        295.34739208        176.64329984         97.93786224 
   64.6000       1278.62043514        586.22071546        509.97243085        296.78416044        177.31644062         98.42025479 
   64.8000       1285.66082938        588.94419998        512.70690243        298.25032933        177.96480652         98.90253792 
   65.0000       1292.78094605        591.67713692        515.38281775        299.75897379        178.59279690         99.38064645 
   65.2000       1299.92911236        594.45079440        518.02030783        301.29184274        179.20631058         99.84972498 
   65.4000       1307.06880211        597.24709604        520.63627277        302.85986939        179.80410227        100.31325479 
   65.6000       1314.26186842        600.01262805        523.22914857        304.45985147        180.39378959        100.77303669 
   65.8000       1321.42430276        602.75092755        525.79872729        306.08457562        180.97990805        101.23422540 
   66.0000       1328.54555157        605.48979823        528.37508808        307.72477687        181.56713716        101.69272476 
   66.2000       1335.68016345        608.26262814        530.96037308        309.38533807        182.14637511        102.15204249 
   66.4000       1342.81440720        611.06136027        533.55083890        311.06412558        182.72186150        102.60930662 
   66.6000       1349.94898116        613.89013651        536.14865589        312.76453782        183.29944821        103.06423146 
   66.8000       1357.10749716        616.77911944        538.73638575        314.47323388        183.87243107        103.51383237 
   67.0000       1364.27409709        619.69894055        541.31843390        316.18512156        184.45196664        103.94996707 
   67.2000       1371.39095850        622.68891653        543.90417763        317.89463441        185.04706126        104.37272256 
   67.4000       1378.53408050        625.73000081        546.49829560        319.59286921        185.64118481        104.78380547 
   67.6000       1385.72089279        628.78171132        549.11581940        321.28220281        186.23736058        105.18721220 
   67.8000       1392.96781987        631.84793566        551.75368542        322.96674825        186.83393532        105.58272820 
   68.0000       1400.24217456        634.92821533        554.40235695        324.65751535        187.43607521        105.97135163 
