    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
   63.2000         95.03988729         83.04343568         30.71103351          7.25875783          2.60107538          0.04512906 
   63.4000         95.50875611         83.33064920         30.84476226          7.28554164          2.60456404          0.04362746 
   63.6000         95.98247183         83.62034796         30.97498381          7.31452338          2.60741481          0.04209741 
   63.8000         96.46328253         83.91147665         31.10314533          7.34530424          2.61016535          0.04056056 
   64.0000         96.95519144         84.20621782         31.22893438          7.37802704          2.61280331          0.03901293 
   64.2000         97.45041924         84.50380555         31.35252901          7.41281194          2.61558473          0.03744966 
   64.4000         97.93786224         84.79647326         31.47563005          7.44807600          2.61843913          0.03588759 
   64.6000         98.42025479         85.08630160         31.59706077          7.48404077          2.62170187          0.03431625 
   64.8000         98.90253792         85.37358199         31.71769411          7.52023243          2.62508232          0.03276828 
   65.0000         99.38064645         85.65948050         31.83797872          7.55531077          2.62917122          0.03127237 
   65.2000         99.84972498         85.94737510         31.95666996          7.58999572          2.63388287          0.02983380 
   65.4000        100.31325479         86.23840957         32.07222712          7.62382338          2.63899658          0.02845489 
   65.6000        100.77303669         86.52753183         32.18385183          7.65650629          2.64420469          0.02715229 
   65.8000        101.23422540         86.81903395         32.29347792          7.68942710          2.64958659          0.02598359 
   66.0000        101.69272476         87.11513914         32.39911549          7.72221647          2.65542549          0.02492915 
   66.2000        102.15204249         87.41998419         32.50225785          7.75424796          2.66141954          0.02398563 
   66.4000        102.60930662         87.73250303         32.60158419          7.78512792          2.66726028          0.02314567 
   66.6000        103.06423146         88.05647174         32.69877185          7.81451880          2.67326763          0.02241596 
   66.8000        103.51383237         88.39708148         32.79494355          7.84267196          2.67923208          0.02177699 
   67.0000        103.94996707         88.75027210         32.89068018          7.87113994          2.68519212          0.02122862 
   67.2000        104.37272256         89.11583899         32.98887051          7.90005577          2.69089803          0.02074355 
   67.4000        104.78380547         89.49287319         33.09050966          7.92845668          2.69664649          0.02032004 
   67.6000        105.18721220         89.87883314         33.19667753          7.95534657          2.70239401          0.01993765 
   67.8000        105.58272820         90.27570606         33.30693369          7.98209217          2.70867905          0.01957470 
   68.0000        105.97135163         90.68167863         33.42145370          8.00843070          2.71508824          0.01923961 
