    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
   60.6000       4157.61834054       3403.64776416       2378.21014261       1950.77097720       1450.69679284       1144.69300221 
   60.8000       4182.78444246       3426.06769473       2392.73056400       1962.74099964       1459.63219722       1151.22338053 
   61.0000       4207.93849747       3448.57869017       2407.31174956       1974.70086609       1468.60216507       1157.70343261 
   61.2000       4233.10611353       3471.14793126       2422.04720016       1986.65450455       1477.57993768       1164.22042319 
   61.4000       4258.43616170       3493.87152506       2436.84221028       1998.65739492       1486.55182073       1170.79535515 
   61.6000       4283.87276450       3516.73852919       2451.71962074       2010.65727165       1495.60072568       1177.36381406 
   61.8000       4309.65146092       3539.89911227       2466.64332202       2022.79169427       1504.65180437       1183.96051895 
   62.0000       4335.59358916       3563.13284672       2481.63202397       2035.06639631       1513.62707693       1190.55643400 
   62.2000       4361.62739647       3586.19575494       2496.63125956       2047.43674026       1522.56050399       1197.19830864 
   62.4000       4387.77654615       3609.39125505       2511.58610085       2059.77672029       1531.41211240       1203.82205946 
   62.6000       4414.18873205       3632.83303064       2526.52882531       2072.17707841       1540.16160476       1210.46782090 
   62.8000       4440.70685031       3656.40400194       2541.36578458       2084.58052888       1548.86512260       1217.12146721 
   63.0000       4467.47373936       3680.16244681       2556.31132428       2097.02998746       1557.54999623       1223.82124694 
   63.2000       4494.54565855       3703.98483073       2571.27401450       2109.61417830       1566.20001621       1230.53736141 
   63.4000       4521.23325750       3727.89122803       2586.34955287       2122.26133853       1574.83094765       1237.24886562 
   63.6000       4547.86108428       3751.86727183       2601.55970587       2135.04812830       1583.52736370       1244.01417258 
   63.8000       4574.76118965       3775.99494714       2616.83698586       2147.93628137       1592.31232131       1250.84020439 
   64.0000       4601.68859532       3800.20680721       2632.09402887       2160.86617460       1601.12493949       1257.72770627 
   64.2000       4628.58548577       3824.28270236       2647.38738614       2173.77939763       1609.98808171       1264.67856213 
   64.4000       4655.47199936       3848.26253711       2662.75197906       2186.63406885       1618.82877550       1271.63751931 
   64.6000       4682.31952208       3872.32381074       2678.18180917       2199.47911475       1627.61623541       1278.62043514 
   64.8000       4709.11622403       3896.47880293       2693.68257970       2212.41205560       1636.47010949       1285.66082938 
   65.0000       4735.92399624       3920.76953261       2709.23240125       2225.31177340       1645.38155360       1292.78094605 
   65.2000       4762.50024736       3945.21675103       2724.86530495       2238.21152783       1654.36192098       1299.92911236 
   65.4000       4789.30393370       3969.78885069       2740.51425047       2251.18654017       1663.36274976       1307.06880211 
   65.6000       4816.42943932       3994.55575605       2756.15540564       2264.10974327       1672.38820417       1314.26186842 
   65.8000       4843.69230288       4019.56161320       2771.89981403       2276.89508751       1681.46287288       1321.42430276 
   66.0000       4871.07103040       4044.57327003       2787.75608194       2289.63975660       1690.61988508       1328.54555157 
   66.2000       4898.60941032       4069.51897303       2803.59602266       2302.37665274       1699.85474642       1335.68016345 
   66.4000       4926.29481979       4094.44205269       2819.48357945       2315.14501103       1709.11442915       1342.81440720 
   66.6000       4953.86778334       4119.43120604       2835.52800998       2327.99469556       1718.45918433       1349.94898116 
   66.8000       4981.59914497       4144.37067669       2851.58832373       2340.78286758       1727.85248714       1357.10749716 
   67.0000       5009.36055874       4169.25383015       2867.65614784       2353.61069009       1737.24603496       1364.27409709 
   67.2000       5037.17756589       4194.18212030       2883.71048238       2366.48036452       1746.74853904       1371.39095850 
   67.4000       5064.92116225       4219.33887436       2899.70148394       2379.29505632       1756.34540381       1378.53408050 
   67.6000       5092.93868774       4244.48958366       2915.76182194       2392.05089905       1765.94217842       1385.72089279 
   67.8000       5121.19295442       4269.72425748       2931.89477138       2404.65266865       1775.57622233       1392.96781987 
   68.0000       5149.43946708       4294.98475420       2948.08064950       2417.16295638       1785.24813947       1400.24217456 
