#Graphene & C60 12*12 Data file for LAMMPS

		5744  atoms

		2  atom types

		
		-60.174		60.174 	xlo xhi
		-61.684		61.684 	ylo yhi
		-60 		60	 	zlo zhi

Masses

		1     12.011   # Graphene	(Nose_Hoover)
		2     12.011   # C60		(Nose_Hoover)

Atoms

1933	1	44.8228738979595	-22.6880009655181	0
1934	1	43.5948538979595	-21.9790009655181	0
1935	1	43.5948538979595	-20.5610019655181	0
1936	1	44.8228738979595	-19.8519979655181	0
1937	1	47.2789278979595	-22.6880009655181	0
1938	1	46.0509008979595	-21.9790009655181	0
1939	1	46.0509008979595	-20.5610019655181	0
1940	1	47.2789278979595	-19.8519979655181	0
1941	1	49.7349748979595	-22.6880009655181	0
1942	1	48.5069478979595	-21.9790009655181	0
1943	1	48.5069478979595	-20.5610019655181	0
1944	1	49.7349748979595	-19.8519979655181	0
1945	1	52.1910218979595	-22.6880009655181	0
1946	1	50.9629948979595	-21.9790009655181	0
1947	1	50.9629948979595	-20.5610019655181	0
1948	1	52.1910218979595	-19.8519979655181	0
1949	1	54.6470688979595	-22.6880009655181	0
1950	1	53.4190418979595	-21.9790009655181	0
1951	1	53.4190418979595	-20.5610019655181	0
1952	1	54.6470688979595	-19.8519979655181	0
1953	1	57.1031168979595	-22.6880009655181	0
1954	1	55.8750968979595	-21.9790009655181	0
1955	1	55.8750968979595	-20.5610019655181	0
1956	1	57.1031168979595	-19.8519979655181	0
1957	1	59.5591638979595	-22.6880009655181	0
1958	1	58.3311438979595	-21.9790009655181	0
1959	1	58.3311438979595	-20.5610019655181	0
1960	1	59.5591638979595	-19.8519979655181	0
1961	1	-58.3311411020405	-18.4339989655181	0
1962	1	-59.5591651020405	-17.7249989655181	0
1963	1	-59.5591651020405	-16.3069999655181	0
1964	1	-58.3311411020405	-15.5980009655181	0
1965	1	-55.8750931020405	-18.4339989655181	0
1966	1	-57.1031171020405	-17.7249989655181	0
1967	1	-57.1031171020405	-16.3069999655181	0
1968	1	-55.8750931020405	-15.5980009655181	0
1969	1	-53.4190451020405	-18.4339989655181	0
1970	1	-54.6470691020405	-17.7249989655181	0
1971	1	-54.6470691020405	-16.3069999655181	0
1972	1	-53.4190451020405	-15.5980009655181	0
1973	1	-50.9629971020405	-18.4339989655181	0
1974	1	-52.1910211020405	-17.7249989655181	0
1975	1	-52.1910211020405	-16.3069999655181	0
1976	1	-50.9629971020405	-15.5980009655181	0
1977	1	-48.5069491020405	-18.4339989655181	0
1978	1	-49.7349721020405	-17.7249989655181	0
1979	1	-49.7349721020405	-16.3069999655181	0
1980	1	-48.5069491020405	-15.5980009655181	0
1981	1	-46.0509011020405	-18.4339989655181	0
1982	1	-47.2789241020405	-17.7249989655181	0
1983	1	-47.2789241020405	-16.3069999655181	0
1984	1	-46.0509011020405	-15.5980009655181	0
1985	1	-43.5948531020405	-18.4339989655181	0
1986	1	-44.8228761020405	-17.7249989655181	0
1987	1	-44.8228761020405	-16.3069999655181	0
1988	1	-43.5948531020405	-15.5980009655181	0
1989	1	-41.1388041020405	-18.4339989655181	0
1990	1	-42.3668281020405	-17.7249989655181	0
1991	1	-42.3668281020405	-16.3069999655181	0
1992	1	-41.1388041020405	-15.5980009655181	0
1993	1	-38.6827571020405	-18.4339989655181	0
1994	1	-39.9107801020405	-17.7249989655181	0
1995	1	-39.9107801020405	-16.3069999655181	0
1996	1	-38.6827571020405	-15.5980009655181	0
1997	1	-36.2267081020405	-18.4339989655181	0
1998	1	-37.4547331020405	-17.7249989655181	0
1999	1	-37.4547331020405	-16.3069999655181	0
2000	1	-36.2267081020405	-15.5980009655181	0
2001	1	-33.7706611020405	-18.4339989655181	0
2002	1	-34.9986841020405	-17.7249989655181	0
2003	1	-34.9986841020405	-16.3069999655181	0
2004	1	-33.7706611020405	-15.5980009655181	0
2005	1	-31.3146121020405	-18.4339989655181	0
2006	1	-32.5426371020405	-17.7249989655181	0
2007	1	-32.5426371020405	-16.3069999655181	0
2008	1	-31.3146121020405	-15.5980009655181	0
2009	1	-28.8585651020405	-18.4339989655181	0
2010	1	-30.0865881020405	-17.7249989655181	0
2011	1	-30.0865881020405	-16.3069999655181	0
2012	1	-28.8585651020405	-15.5980009655181	0
2013	1	-26.4025161020405	-18.4339989655181	0
2014	1	-27.6305411020405	-17.7249989655181	0
2015	1	-27.6305411020405	-16.3069999655181	0
2016	1	-26.4025161020405	-15.5980009655181	0
2017	1	-23.9464671020405	-18.4339989655181	0
2018	1	-25.1744941020405	-17.7249989655181	0
2019	1	-25.1744941020405	-16.3069999655181	0
2020	1	-23.9464671020405	-15.5980009655181	0
2021	1	-21.4904201020405	-18.4339989655181	0
2022	1	-22.7184431020405	-17.7249989655181	0
2023	1	-22.7184431020405	-16.3069999655181	0
2024	1	-21.4904201020405	-15.5980009655181	0
2025	1	-19.0343731020405	-18.4339989655181	0
2026	1	-20.2623961020405	-17.7249989655181	0
2027	1	-20.2623961020405	-16.3069999655181	0
2028	1	-19.0343731020405	-15.5980009655181	0
2029	1	-16.5783261020405	-18.4339989655181	0
2030	1	-17.8063491020405	-17.7249989655181	0
2031	1	-17.8063491020405	-16.3069999655181	0
2032	1	-16.5783261020405	-15.5980009655181	0
2033	1	-14.1222751020405	-18.4339989655181	0
2034	1	-15.3502981020405	-17.7249989655181	0
2035	1	-15.3502981020405	-16.3069999655181	0
2036	1	-14.1222751020405	-15.5980009655181	0
2037	1	-11.6662281020405	-18.4339989655181	0
2038	1	-12.8942511020405	-17.7249989655181	0
2039	1	-12.8942511020405	-16.3069999655181	0
2040	1	-11.6662281020405	-15.5980009655181	0
2041	1	-9.21018110204047	-18.4339989655181	0
2042	1	-10.4382041020405	-17.7249989655181	0
2043	1	-10.4382041020405	-16.3069999655181	0
2044	1	-9.21018110204047	-15.5980009655181	0
2045	1	-6.75413410204046	-18.4339989655181	0
2046	1	-7.98215710204046	-17.7249989655181	0
2047	1	-7.98215710204046	-16.3069999655181	0
2048	1	-6.75413410204046	-15.5980009655181	0
2049	1	-4.29808310204047	-18.4339989655181	0
2050	1	-5.52610610204047	-17.7249989655181	0
2051	1	-5.52610610204047	-16.3069999655181	0
2052	1	-4.29808310204047	-15.5980009655181	0
2053	1	-1.84203610204046	-18.4339989655181	0
2054	1	-3.07005910204046	-17.7249989655181	0
2055	1	-3.07005910204046	-16.3069999655181	0
2056	1	-1.84203610204046	-15.5980009655181	0
2057	1	0.614010897959538	-18.4339989655181	0
2058	1	-0.614012102040462	-17.7249989655181	0
2059	1	-0.614012102040462	-16.3069999655181	0
2060	1	0.614010897959538	-15.5980009655181	0
2061	1	3.07005789795954	-18.4339989655181	0
2062	1	1.84203489795954	-17.7249989655181	0
2063	1	1.84203489795954	-16.3069999655181	0
2064	1	3.07005789795954	-15.5980009655181	0
2065	1	5.52610889795954	-18.4339989655181	0
2066	1	4.29808589795954	-17.7249989655181	0
2067	1	4.29808589795954	-16.3069999655181	0
2068	1	5.52610889795954	-15.5980009655181	0
2069	1	7.98215189795954	-18.4339989655181	0
2070	1	6.75413289795954	-17.7249989655181	0
2071	1	6.75413289795954	-16.3069999655181	0
2072	1	7.98215189795954	-15.5980009655181	0
2073	1	10.4382068979595	-18.4339989655181	0
2074	1	9.21017989795953	-17.7249989655181	0
2075	1	9.21017989795953	-16.3069999655181	0
2076	1	10.4382068979595	-15.5980009655181	0
2077	1	12.8942538979595	-18.4339989655181	0
2078	1	11.6662268979595	-17.7249989655181	0
2079	1	11.6662268979595	-16.3069999655181	0
2080	1	12.8942538979595	-15.5980009655181	0
2081	1	15.3503008979595	-18.4339989655181	0
2082	1	14.1222738979595	-17.7249989655181	0
2083	1	14.1222738979595	-16.3069999655181	0
2084	1	15.3503008979595	-15.5980009655181	0
2085	1	17.8063478979595	-18.4339989655181	0
2086	1	16.5783208979595	-17.7249989655181	0
2087	1	16.5783208979595	-16.3069999655181	0
2088	1	17.8063478979595	-15.5980009655181	0
2089	1	20.2623948979595	-18.4339989655181	0
2090	1	19.0343758979595	-17.7249989655181	0
2091	1	19.0343758979595	-16.3069999655181	0
2092	1	20.2623948979595	-15.5980009655181	0
2093	1	22.7184418979595	-18.4339989655181	0
2094	1	21.4904228979595	-17.7249989655181	0
2095	1	21.4904228979595	-16.3069999655181	0
2096	1	22.7184418979595	-15.5980009655181	0
2097	1	25.1744888979595	-18.4339989655181	0
2098	1	23.9464698979595	-17.7249989655181	0
2099	1	23.9464698979595	-16.3069999655181	0
2100	1	25.1744888979595	-15.5980009655181	0
2101	1	27.6305438979595	-18.4339989655181	0
2102	1	26.4025168979595	-17.7249989655181	0
2103	1	26.4025168979595	-16.3069999655181	0
2104	1	27.6305438979595	-15.5980009655181	0
2105	1	30.0865908979595	-18.4339989655181	0
2106	1	28.8585638979595	-17.7249989655181	0
2107	1	28.8585638979595	-16.3069999655181	0
2108	1	30.0865908979595	-15.5980009655181	0
2109	1	32.5426378979595	-18.4339989655181	0
2110	1	31.3146108979595	-17.7249989655181	0
2111	1	31.3146108979595	-16.3069999655181	0
2112	1	32.5426378979595	-15.5980009655181	0
2113	1	34.9986848979595	-18.4339989655181	0
2114	1	33.7706578979595	-17.7249989655181	0
2115	1	33.7706578979595	-16.3069999655181	0
2116	1	34.9986848979595	-15.5980009655181	0
2117	1	37.4547318979595	-18.4339989655181	0
2118	1	36.2267048979595	-17.7249989655181	0
2119	1	36.2267048979595	-16.3069999655181	0
2120	1	37.4547318979595	-15.5980009655181	0
2121	1	39.9107788979595	-18.4339989655181	0
2122	1	38.6827598979595	-17.7249989655181	0
2123	1	38.6827598979595	-16.3069999655181	0
2124	1	39.9107788979595	-15.5980009655181	0
2125	1	42.3668268979595	-18.4339989655181	0
2126	1	41.1388068979595	-17.7249989655181	0
2127	1	41.1388068979595	-16.3069999655181	0
2128	1	42.3668268979595	-15.5980009655181	0
2129	1	44.8228738979595	-18.4339989655181	0
2130	1	43.5948538979595	-17.7249989655181	0
2131	1	43.5948538979595	-16.3069999655181	0
2132	1	44.8228738979595	-15.5980009655181	0
2133	1	47.2789278979595	-18.4339989655181	0
2134	1	46.0509008979595	-17.7249989655181	0
2135	1	46.0509008979595	-16.3069999655181	0
2136	1	47.2789278979595	-15.5980009655181	0
2137	1	49.7349748979595	-18.4339989655181	0
2138	1	48.5069478979595	-17.7249989655181	0
2139	1	48.5069478979595	-16.3069999655181	0
2140	1	49.7349748979595	-15.5980009655181	0
2141	1	52.1910218979595	-18.4339989655181	0
2142	1	50.9629948979595	-17.7249989655181	0
2143	1	50.9629948979595	-16.3069999655181	0
2144	1	52.1910218979595	-15.5980009655181	0
2145	1	54.6470688979595	-18.4339989655181	0
2146	1	53.4190418979595	-17.7249989655181	0
2147	1	53.4190418979595	-16.3069999655181	0
2148	1	54.6470688979595	-15.5980009655181	0
2149	1	57.1031168979595	-18.4339989655181	0
2150	1	55.8750968979595	-17.7249989655181	0
2151	1	55.8750968979595	-16.3069999655181	0
2152	1	57.1031168979595	-15.5980009655181	0
2153	1	59.5591638979595	-18.4339989655181	0
2154	1	58.3311438979595	-17.7249989655181	0
2155	1	58.3311438979595	-16.3069999655181	0
2156	1	59.5591638979595	-15.5980009655181	0
2157	1	-58.3311411020405	-14.1800009655181	0
2158	1	-59.5591651020405	-13.4710019655181	0
2159	1	-59.5591651020405	-12.0529989655181	0
2160	1	-58.3311411020405	-11.3439989655181	0
2161	1	-55.8750931020405	-14.1800009655181	0
2162	1	-57.1031171020405	-13.4710019655181	0
2163	1	-57.1031171020405	-12.0529989655181	0
2164	1	-55.8750931020405	-11.3439989655181	0
2165	1	-53.4190451020405	-14.1800009655181	0
2166	1	-54.6470691020405	-13.4710019655181	0
2167	1	-54.6470691020405	-12.0529989655181	0
2168	1	-53.4190451020405	-11.3439989655181	0
2169	1	-50.9629971020405	-14.1800009655181	0
2170	1	-52.1910211020405	-13.4710019655181	0
2171	1	-52.1910211020405	-12.0529989655181	0
2172	1	-50.9629971020405	-11.3439989655181	0
2173	1	-48.5069491020405	-14.1800009655181	0
2174	1	-49.7349721020405	-13.4710019655181	0
2175	1	-49.7349721020405	-12.0529989655181	0
2176	1	-48.5069491020405	-11.3439989655181	0
2177	1	-46.0509011020405	-14.1800009655181	0
2178	1	-47.2789241020405	-13.4710019655181	0
2179	1	-47.2789241020405	-12.0529989655181	0
2180	1	-46.0509011020405	-11.3439989655181	0
2181	1	-43.5948531020405	-14.1800009655181	0
2182	1	-44.8228761020405	-13.4710019655181	0
2183	1	-44.8228761020405	-12.0529989655181	0
2184	1	-43.5948531020405	-11.3439989655181	0
2185	1	-41.1388041020405	-14.1800009655181	0
2186	1	-42.3668281020405	-13.4710019655181	0
2187	1	-42.3668281020405	-12.0529989655181	0
2188	1	-41.1388041020405	-11.3439989655181	0
2189	1	-38.6827571020405	-14.1800009655181	0
2190	1	-39.9107801020405	-13.4710019655181	0
2191	1	-39.9107801020405	-12.0529989655181	0
2192	1	-38.6827571020405	-11.3439989655181	0
2193	1	-36.2267081020405	-14.1800009655181	0
2194	1	-37.4547331020405	-13.4710019655181	0
2195	1	-37.4547331020405	-12.0529989655181	0
2196	1	-36.2267081020405	-11.3439989655181	0
2197	1	-33.7706611020405	-14.1800009655181	0
2198	1	-34.9986841020405	-13.4710019655181	0
2199	1	-34.9986841020405	-12.0529989655181	0
2200	1	-33.7706611020405	-11.3439989655181	0
2201	1	-31.3146121020405	-14.1800009655181	0
2202	1	-32.5426371020405	-13.4710019655181	0
2203	1	-32.5426371020405	-12.0529989655181	0
2204	1	-31.3146121020405	-11.3439989655181	0
2205	1	-28.8585651020405	-14.1800009655181	0
2206	1	-30.0865881020405	-13.4710019655181	0
2207	1	-30.0865881020405	-12.0529989655181	0
2208	1	-28.8585651020405	-11.3439989655181	0
2209	1	-26.4025161020405	-14.1800009655181	0
2210	1	-27.6305411020405	-13.4710019655181	0
2211	1	-27.6305411020405	-12.0529989655181	0
2212	1	-26.4025161020405	-11.3439989655181	0
2213	1	-23.9464671020405	-14.1800009655181	0
2214	1	-25.1744941020405	-13.4710019655181	0
2215	1	-25.1744941020405	-12.0529989655181	0
2216	1	-23.9464671020405	-11.3439989655181	0
2217	1	-21.4904201020405	-14.1800009655181	0
2218	1	-22.7184431020405	-13.4710019655181	0
2219	1	-22.7184431020405	-12.0529989655181	0
2220	1	-21.4904201020405	-11.3439989655181	0
2221	1	-19.0343731020405	-14.1800009655181	0
2222	1	-20.2623961020405	-13.4710019655181	0
2223	1	-20.2623961020405	-12.0529989655181	0
2224	1	-19.0343731020405	-11.3439989655181	0
2225	1	-16.5783261020405	-14.1800009655181	0
2226	1	-17.8063491020405	-13.4710019655181	0
2227	1	-17.8063491020405	-12.0529989655181	0
2228	1	-16.5783261020405	-11.3439989655181	0
2229	1	-14.1222751020405	-14.1800009655181	0
2230	1	-15.3502981020405	-13.4710019655181	0
2231	1	-15.3502981020405	-12.0529989655181	0
2232	1	-14.1222751020405	-11.3439989655181	0
2233	1	-11.6662281020405	-14.1800009655181	0
2234	1	-12.8942511020405	-13.4710019655181	0
2235	1	-12.8942511020405	-12.0529989655181	0
2236	1	-11.6662281020405	-11.3439989655181	0
2237	1	-9.21018110204047	-14.1800009655181	0
2238	1	-10.4382041020405	-13.4710019655181	0
2239	1	-10.4382041020405	-12.0529989655181	0
2240	1	-9.21018110204047	-11.3439989655181	0
2241	1	-6.75413410204046	-14.1800009655181	0
2242	1	-7.98215710204046	-13.4710019655181	0
2243	1	-7.98215710204046	-12.0529989655181	0
2244	1	-6.75413410204046	-11.3439989655181	0
2245	1	-4.29808310204047	-14.1800009655181	0
2246	1	-5.52610610204047	-13.4710019655181	0
2247	1	-5.52610610204047	-12.0529989655181	0
2248	1	-4.29808310204047	-11.3439989655181	0
2249	1	-1.84203610204046	-14.1800009655181	0
2250	1	-3.07005910204046	-13.4710019655181	0
2251	1	-3.07005910204046	-12.0529989655181	0
2252	1	-1.84203610204046	-11.3439989655181	0
2253	1	0.614010897959538	-14.1800009655181	0
2254	1	-0.614012102040462	-13.4710019655181	0
2255	1	-0.614012102040462	-12.0529989655181	0
2256	1	0.614010897959538	-11.3439989655181	0
2257	1	3.07005789795954	-14.1800009655181	0
2258	1	1.84203489795954	-13.4710019655181	0
2259	1	1.84203489795954	-12.0529989655181	0
2260	1	3.07005789795954	-11.3439989655181	0
2261	1	5.52610889795954	-14.1800009655181	0
2262	1	4.29808589795954	-13.4710019655181	0
2263	1	4.29808589795954	-12.0529989655181	0
2264	1	5.52610889795954	-11.3439989655181	0
2265	1	7.98215189795954	-14.1800009655181	0
2266	1	6.75413289795954	-13.4710019655181	0
2267	1	6.75413289795954	-12.0529989655181	0
2268	1	7.98215189795954	-11.3439989655181	0
2269	1	10.4382068979595	-14.1800009655181	0
2270	1	9.21017989795953	-13.4710019655181	0
2271	1	9.21017989795953	-12.0529989655181	0
2272	1	10.4382068979595	-11.3439989655181	0
2273	1	12.8942538979595	-14.1800009655181	0
2274	1	11.6662268979595	-13.4710019655181	0
2275	1	11.6662268979595	-12.0529989655181	0
2276	1	12.8942538979595	-11.3439989655181	0
2277	1	15.3503008979595	-14.1800009655181	0
2278	1	14.1222738979595	-13.4710019655181	0
2279	1	14.1222738979595	-12.0529989655181	0
2280	1	15.3503008979595	-11.3439989655181	0
2281	1	17.8063478979595	-14.1800009655181	0
2282	1	16.5783208979595	-13.4710019655181	0
2283	1	16.5783208979595	-12.0529989655181	0
2284	1	17.8063478979595	-11.3439989655181	0
2285	1	20.2623948979595	-14.1800009655181	0
2286	1	19.0343758979595	-13.4710019655181	0
2287	1	19.0343758979595	-12.0529989655181	0
2288	1	20.2623948979595	-11.3439989655181	0
2289	1	22.7184418979595	-14.1800009655181	0
2290	1	21.4904228979595	-13.4710019655181	0
2291	1	21.4904228979595	-12.0529989655181	0
2292	1	22.7184418979595	-11.3439989655181	0
2293	1	25.1744888979595	-14.1800009655181	0
2294	1	23.9464698979595	-13.4710019655181	0
2295	1	23.9464698979595	-12.0529989655181	0
2296	1	25.1744888979595	-11.3439989655181	0
2297	1	27.6305438979595	-14.1800009655181	0
2298	1	26.4025168979595	-13.4710019655181	0
2299	1	26.4025168979595	-12.0529989655181	0
2300	1	27.6305438979595	-11.3439989655181	0
2301	1	30.0865908979595	-14.1800009655181	0
2302	1	28.8585638979595	-13.4710019655181	0
2303	1	28.8585638979595	-12.0529989655181	0
2304	1	30.0865908979595	-11.3439989655181	0
2305	1	32.5426378979595	-14.1800009655181	0
2306	1	31.3146108979595	-13.4710019655181	0
2307	1	31.3146108979595	-12.0529989655181	0
2308	1	32.5426378979595	-11.3439989655181	0
2309	1	34.9986848979595	-14.1800009655181	0
2310	1	33.7706578979595	-13.4710019655181	0
2311	1	33.7706578979595	-12.0529989655181	0
2312	1	34.9986848979595	-11.3439989655181	0
2313	1	37.4547318979595	-14.1800009655181	0
2314	1	36.2267048979595	-13.4710019655181	0
2315	1	36.2267048979595	-12.0529989655181	0
2316	1	37.4547318979595	-11.3439989655181	0
2317	1	39.9107788979595	-14.1800009655181	0
2318	1	38.6827598979595	-13.4710019655181	0
2319	1	38.6827598979595	-12.0529989655181	0
2320	1	39.9107788979595	-11.3439989655181	0
2321	1	42.3668268979595	-14.1800009655181	0
2322	1	41.1388068979595	-13.4710019655181	0
2323	1	41.1388068979595	-12.0529989655181	0
2324	1	42.3668268979595	-11.3439989655181	0
2325	1	44.8228738979595	-14.1800009655181	0
2326	1	43.5948538979595	-13.4710019655181	0
2327	1	43.5948538979595	-12.0529989655181	0
2328	1	44.8228738979595	-11.3439989655181	0
2329	1	47.2789278979595	-14.1800009655181	0
2330	1	46.0509008979595	-13.4710019655181	0
2331	1	46.0509008979595	-12.0529989655181	0
2332	1	47.2789278979595	-11.3439989655181	0
2333	1	49.7349748979595	-14.1800009655181	0
2334	1	48.5069478979595	-13.4710019655181	0
2335	1	48.5069478979595	-12.0529989655181	0
2336	1	49.7349748979595	-11.3439989655181	0
2337	1	52.1910218979595	-14.1800009655181	0
2338	1	50.9629948979595	-13.4710019655181	0
2339	1	50.9629948979595	-12.0529989655181	0
2340	1	52.1910218979595	-11.3439989655181	0
2341	1	54.6470688979595	-14.1800009655181	0
2342	1	53.4190418979595	-13.4710019655181	0
2343	1	53.4190418979595	-12.0529989655181	0
2344	1	54.6470688979595	-11.3439989655181	0
2345	1	57.1031168979595	-14.1800009655181	0
2346	1	55.8750968979595	-13.4710019655181	0
2347	1	55.8750968979595	-12.0529989655181	0
2348	1	57.1031168979595	-11.3439989655181	0
2349	1	59.5591638979595	-14.1800009655181	0
2350	1	58.3311438979595	-13.4710019655181	0
2351	1	58.3311438979595	-12.0529989655181	0
2352	1	59.5591638979595	-11.3439989655181	0
2353	1	-58.3311411020405	-9.92599996551807	0
2354	1	-59.5591651020405	-9.21699996551807	0
2355	1	-59.5591651020405	-7.79900096551807	0
2356	1	-58.3311411020405	-7.09000096551807	0
2357	1	-55.8750931020405	-9.92599996551807	0
